binary,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6
1101111111110111111100111111101011111111111111111011111011000000000000000000000000000000000000000000000000,1,2,1.42500440613833,1.43617598193708,1.53241193121159,1.55094948810073
1101111111110111111101101111110111111110100111011111110111000000000000000000000000000000000000000000000000,1,2,1.43272597804087,1.44611166452615,1.59686567422213,1.59686567421929
1101111111110111111101111011111101101011111111011001011111000000000000000000000000000000000000000000000000,1,2,1.69304201796805,1.69330451377298,1.73724030652707,1.75384297845375
1101111111110111111101111011111101111111111101111111111111000000000000000000000000000000000000000000000000,1,2,1.49782866585406,1.51173554993581,1.6211889979407,1.651890317357
1101111111110111111101111011111111111011111011111010011111000000000000000000000000000000000000000000000000,1,2,1.58147088147388,1.6138173847831,1.69856126993814,1.71869079801106
1101111111110111111101111111111010111111101011111111111111000000000000000000000000000000000000000000000000,1,2,1.46936824028089,1.48061592397568,1.5768305621302,1.60445207852436
1101111111110111111110011101111110111111111111011111111001000000000000000000000000000000000000000000000000,1,2,1.41576393389418,1.43779809662917,1.54676964564781,1.57140468264248
1101111111110111111110011111011011111111011111000111100111000000000000000000000000000000000000000000000000,1,2,1.28763933984352,1.29729486007598,1.38892786953456,1.41174244241874
1101111111110111111110111111111011111111111111110111111111000000000000000000000000000000000000000000000000,1,2,1.43083121129379,1.44083184348894,1.53634522756712,1.57264129327371
1101111111110111111111011110111011111010111111111111010111000000000000000000000000000000000000000000000000,1,2,1.46210491912581,1.47234407990656,1.54259934092054,1.55859006594547
1101111111110111111111011110111111111111110111111010111111000000000000000000000000000000000000000000000000,1,2,1.30791343371902,1.32928350306057,1.47496620980164,1.51572688053846
1101111111110111111111011111111111111101111111111011111111000000000000000000000000000000000000000000000000,1,2,1.38459998463827,1.39091929134147,1.52287179746868,1.56096935496941
1101111111110111111111100111011110111111101111100111011111000000000000000000000000000000000000000000000000,1,2,1.38209948894118,1.39801769737246,1.47505166101609,1.50544914782211
1101111111110111111111100111111111010111101101110111011111000000000000000000000000000000000000000000000000,1,2,1.46048725129817,1.47808247944231,1.53597186208016,1.55758928385136
1101111111110111111111101110111101111111111111111111011111000000000000000000000000000000000000000000000000,1,2,1.42233250019436,1.43265464093601,1.52258977092047,1.55104774695827
1101111111110111111111110110111101011111111111111101111111000000000000000000000000000000000000000000000000,1,2,1.45246875026031,1.46252609243848,1.55365743891969,1.58526337516417
1101111111110111111111110111011101100110111111111001111011000000000000000000000000000000000000000000000000,1,2,1.51961565748142,1.51961565751531,1.54197557898755,1.55735290737555
1101111111110111111111110111110111111111111111111110110111000000000000000000000000000000000000000000000000,1,2,1.45600565415354,1.46481932515493,1.54434964462534,1.55550342293773
1101111111110111111111111011111111011111101111111110110111000000000000000000000000000000000000000000000000,1,2,1.44983665466416,1.48248350725213,1.58921014777953,1.60130030412245
1101111111110111111111111110111011111111011111110111111010000000000000000000000000000000000000000000000000,1,2,1.42398640408851,1.43442605534408,1.51095443728381,1.52915841852006
1101111111110111111111111110111111100111101110111111111111000000000000000000000000000000000000000000000000,1,2,1.46731951889443,1.5060148853924,1.6205329501186,1.65026942670722
1101111111110111111111111111101110111111111111111011111101000000000000000000000000000000000000000000000000,1,2,1.42109170262984,1.43768142411137,1.51381224733589,1.53223881579764
1101111111110111111111111111111011111111111111111101111111000000000000000000000000000000000000000000000000,1,2,1.45739887927391,1.46743264236248,1.55053243206019,1.57750252615824
1101111111110111111111111111111111111101011111001101110111000000000000000000000000000000000000000000000000,1,2,1.41137366106819,1.41849141216504,1.50528511616369,1.50528511617003
1101111111110111111111111111111111111111111111010111111111000000000000000000000000000000000000000000000000,1,2,1.41610210808663,1.43965235232583,1.53708915179687,1.5664648563767
1101111111111001011111010111111111111011100001111111111111000000000000000000000000000000000000000000000000,1,2,1.66258507262621,1.66666799848018,1.72621675854299,1.74735399924372
1101111111111001100111111111111111101111011101111011101111000000000000000000000000000000000000000000000000,1,2,1.38378598915506,1.41319993973862,1.49510883149724,1.51915591364046
1101111111111001101011111011111010111111101111110011101111000000000000000000000000000000000000000000000000,1,2,1.47885842425258,1.52118180745834,1.66313886061999,1.68839971373172
1101111111111001101110100111111111111111111111111101111111000000000000000000000000000000000000000000000000,1,2,1.41462770712236,1.43870470133143,1.5688913286482,1.60457625905516
1101111111111001101111111010111111010101001111111111111111000000000000000000000000000000000000000000000000,1,2,1.4265664777939,1.42656647779602,1.63559601044346,1.66664520156709
1101111111111001110101011111010111111010111111111011111111000000000000000000000000000000000000000000000000,1,2,1.39271973448824,1.41145864577973,1.55443293831786,1.60191812344191
1101111111111001111111111101111111111110111110110111011111000000000000000000000000000000000000000000000000,1,2,1.36907529965505,1.40264350191389,1.52970031369803,1.56191515934346
1101111111111001111111111111101111101001111111011011111011000000000000000000000000000000000000000000000000,1,2,1.44355633486831,1.45083673869741,1.55872040168118,1.57342781569981
1101111111111001111111111111110111111111100111111111111011000000000000000000000000000000000000000000000000,1,2,1.42487129202529,1.43932315678214,1.57053198458972,1.58100387489334
1101111111111010011011111111111111111111111000101111111111000000000000000000000000000000000000000000000000,1,2,1.38083121391502,1.41930212307924,1.5612033991304,1.6025664632343
1101111111111010011111111111011101111111111111111111111101000000000000000000000000000000000000000000000000,1,2,1.35210609217857,1.37048996372593,1.48117204494521,1.51920541025642
1101111111111010110111101111111111111101110111101111111101000000000000000000000000000000000000000000000000,1,2,1.36685190465554,1.3721824919368,1.5322614732585,1.55368383260182
1101111111111010111011111111111111110111111101111111111101000000000000000000000000000000000000000000000000,1,2,1.41658602052149,1.45054642714268,1.56652845123845,1.59139281181389
1101111111111010111111101010001111111111101111111111111111000000000000000000000000000000000000000000000000,1,2,1.35486268559661,1.38808318144904,1.52028848708383,1.54968832906089
1101111111111010111111111110111111111011111011111111111111000000000000000000000000000000000000000000000000,1,2,1.43892251174532,1.46531365676607,1.60253263214128,1.63473636803949
1101111111111010111111111111110111111111110101111101011111000000000000000000000000000000000000000000000000,1,2,1.40282279701374,1.41559176925057,1.55279648678461,1.57391682296055
1101111111111010111111111111111010111101111111111110111110000000000000000000000000000000000000000000000000,1,2,1.42098871449424,1.42126519421421,1.541551394203,1.56596046358323
1101111111111010111111111111111011001111111111111111111110000000000000000000000000000000000000000000000000,1,2,1.50477060654397,1.5050298213211,1.56833560957128,1.59147179705525
1101111111111010111111111111111111111011111111111110111111000000000000000000000000000000000000000000000000,1,2,1.46187852569302,1.48409699363243,1.58139068258949,1.60866094755567
1101111111111011011011101111111011110111111111111010111011000000000000000000000000000000000000000000000000,1,2,1.42922102974293,1.44667945770975,1.50636088013734,1.5086558372028
1101111111111011011101111111100111011111111111011010111011000000000000000000000000000000000000000000000000,1,2,1.40397596642059,1.40397596641957,1.45844694071181,1.46471985555462
1101111111111011011111011111111111111111001111111101111101000000000000000000000000000000000000000000000000,1,2,1.39649650082565,1.42792882417324,1.53265255036879,1.57143560887133
1101111111111011011111111011111111011011111001111110010110000000000000000000000000000000000000000000000000,1,2,1.57796532665279,1.60889060625014,1.68332785822634,1.69223349411496
1101111111111011011111111101111111111111111101110010111100000000000000000000000000000000000000000000000000,1,2,1.33551441746446,1.3578558706268,1.43998521718947,1.48273580721302
1101111111111011011111111111111011110111111111110110101111000000000000000000000000000000000000000000000000,1,2,1.39936523377736,1.41012926762366,1.47622866413959,1.51032921728672
1101111111111011101011111111111111111011110111001111110001000000000000000000000000000000000000000000000000,1,2,1.43852866964374,1.46872630264212,1.59037508053496,1.5903750805319
1101111111111011101101111101111001011110111000101101011111000000000000000000000000000000000000000000000000,1,2,1.40174235265223,1.42451747968029,1.54967641154326,1.5999132213465
1101111111111011101110111101101111111111110101111111111111000000000000000000000000000000000000000000000000,1,2,1.38569249113162,1.41961444535894,1.58073353631489,1.60241554964453
1101111111111011101110111111111111110110101111111111011111000000000000000000000000000000000000000000000000,1,2,1.41367478868388,1.43803514061434,1.53702597855444,1.57244619086405
1101111111111011101111011111111101110111011111011111010001000000000000000000000000000000000000000000000000,1,2,1.46633877845156,1.46635665922224,1.47139389238078,1.47299336974563
1101111111111011101111101101111101110110111011001111111111000000000000000000000000000000000000000000000000,1,2,1.69657145398201,1.6965714539729,1.69839923100844,1.70455212319578
1101111111111011101111110111111011111111111100111111110011000000000000000000000000000000000000000000000000,1,2,1.44881191034582,1.46406993842496,1.54539605799777,1.55627640715104
1101111111111011101111111111001101011101101111101111110111000000000000000000000000000000000000000000000000,1,2,1.34793625887688,1.34793625887823,1.47089357197292,1.48710178617185
1101111111111011101111111111111111111111111110111111001111000000000000000000000000000000000000000000000000,1,2,1.36999972123815,1.39431213421772,1.48079142445394,1.50979452899752
1101111111111011110111011111111011111111101111111000111111000000000000000000000000000000000000000000000000,1,2,1.41748006222007,1.43460320360098,1.52642862723507,1.56022847772901
1101111111111011110111111111111111111111011111110111111111000000000000000000000000000000000000000000000000,1,2,1.41982625603085,1.45371857358274,1.55529617046776,1.5828682472977
1101111111111011111001111111111111111111111101110111111111000000000000000000000000000000000000000000000000,1,2,1.37852116369488,1.41684991728348,1.54700117131509,1.5823749897969
1101111111111011111011111111111111100111101010111110111111000000000000000000000000000000000000000000000000,1,2,1.49635042625154,1.55106005464305,1.64639928657851,1.66633069917194
1101111111111011111100011111101110111111011111111111111111000000000000000000000000000000000000000000000000,1,2,1.42488528806993,1.46396204761102,1.58362821422727,1.61226575834852
1101111111111011111100110111101111011111111011011111011111000000000000000000000000000000000000000000000000,1,2,1.40050775241606,1.42557869413668,1.52641448475242,1.55313888318903
1101111111111011111100111010110111111110110111111011111111000000000000000000000000000000000000000000000000,1,2,1.38888293663174,1.40862552987335,1.60010301929546,1.63010452946067
1101111111111011111101011101111101111111110111111101111111000000000000000000000000000000000000000000000000,1,2,1.4112745261789,1.44395977577008,1.63088671681973,1.65730776351303
1101111111111011111110111111101111010111111011111011111011000000000000000000000000000000000000000000000000,1,2,1.40993015450299,1.43394604668897,1.52934117813091,1.54684733116927
1101111111111011111111011111110101011011111111101111111111000000000000000000000000000000000000000000000000,1,2,1.52023334013209,1.52023334012598,1.59285758267312,1.62315115710846
1101111111111011111111101110111011111111111111110111111111000000000000000000000000000000000000000000000000,1,2,1.41037111300402,1.42851246160547,1.53751963252342,1.57316740876298
1101111111111011111111110101101110011111010111101111111111000000000000000000000000000000000000000000000000,1,2,1.44511008303363,1.48030627273531,1.59419523797328,1.61200837117212
1101111111111011111111110111010111111111111011111111111111000000000000000000000000000000000000000000000000,1,2,1.39872296217779,1.41141620264326,1.51456010267986,1.54841420917032
1101111111111011111111111011101111111111110111010111101111000000000000000000000000000000000000000000000000,1,2,1.36221634175906,1.39128609622885,1.48605325289604,1.48777348068601
1101111111111011111111111101001010110111111111111111111101000000000000000000000000000000000000000000000000,1,2,1.4046552845329,1.41526215342311,1.4974953811317,1.52008999436382
1101111111111011111111111110111111111111011010010111111111000000000000000000000000000000000000000000000000,1,2,1.40456700078685,1.44541565712625,1.57001392081052,1.60274010319315
1101111111111011111111111111011111101111111111101111111101000000000000000000000000000000000000000000000000,1,2,1.36043355085046,1.38659709675118,1.47344165958668,1.49909211216052
1101111111111011111111111111100011110111101101011111111011000000000000000000000000000000000000000000000000,1,2,1.4607292821804,1.47067521172723,1.54288052160278,1.5580020125508
1101111111111011111111111111110010111111111111111110111110000000000000000000000000000000000000000000000000,1,2,1.44637035828543,1.4573720506682,1.53615870652136,1.55708976757216
1101111111111011111111111111111000111011101111101100111101000000000000000000000000000000000000000000000000,1,2,1.68013849665621,1.68115695616674,1.69500456941759,1.70290593898352
1101111111111011111111111111111011101101111111010111111110000000000000000000000000000000000000000000000000,1,2,1.50867502329069,1.50867502329423,1.55705789178791,1.57660452624317
1101111111111011111111111111111111110111110111111111111111000000000000000000000000000000000000000000000000,1,2,1.4306627384801,1.45493370426517,1.57102369427729,1.59072193172455
1101111111111011111111111111111111111101100011110111111101000000000000000000000000000000000000000000000000,1,2,1.39311643288015,1.39847355713766,1.54249837189383,1.55661239269442
1101111111111011111111111111111111111110111111111111111111000000000000000000000000000000000000000000000000,1,2,1.4095879454758,1.43701801296308,1.54855700268727,1.57774533356195
1101111111111011111111111111111111111111011011011111111101000000000000000000000000000000000000000000000000,1,2,1.41558163848256,1.44826279811314,1.54172435450847,1.56212622592918
1101111111111011111111111111111111111111111111111111111100000000000000000000000000000000000000000000000000,1,2,1.39828958164182,1.42533173154795,1.52036343654088,1.53994753703715
1101111111111100011110111111111111111111111111111111111111000000000000000000000000000000000000000000000000,1,2,1.38062135964655,1.40350570822061,1.56318635339194,1.60846710870994
1101111111111100110111110111011111011111111101111010111111000000000000000000000000000000000000000000000000,1,2,1.38114273786722,1.397644115056,1.528894209627,1.56526509999695
1101111111111100110111111011110111111101111110111100110111000000000000000000000000000000000000000000000000,1,2,1.43580325619982,1.43580325619501,1.59169025525047,1.59215886520577
1101111111111100111001101101111110111111101111111110111111000000000000000000000000000000000000000000000000,1,2,1.42604320017918,1.46810423731979,1.68994161891819,1.72268415034746
1101111111111100111011111110111011101111111111110111100111000000000000000000000000000000000000000000000000,1,2,1.41683383228143,1.41737785907519,1.51763153421766,1.53490174265784
1101111111111100111011111111110111111010011111111011111011000000000000000000000000000000000000000000000000,1,2,1.45180231887408,1.46747339577778,1.58176293711202,1.60038689260847
1101111111111100111101111011011111111011011111011010011011000000000000000000000000000000000000000000000000,1,2,1.4786433639219,1.5045837080674,1.6136399410254,1.6258531446655
1101111111111100111111110111111111111111110101111101111111000000000000000000000000000000000000000000000000,1,2,1.42399798211669,1.44190760215214,1.58950282846284,1.60967471563229
1101111111111100111111111111111101100111111111110111111111000000000000000000000000000000000000000000000000,1,2,1.49996866542255,1.50596107232696,1.5938863344175,1.62085064430412
1101111111111100111111111111111111010111111111110111011111000000000000000000000000000000000000000000000000,1,2,1.41428192060484,1.43319254873734,1.53651849308274,1.5646333679799
1101111111111101011011110011011111100101111111111111110111000000000000000000000000000000000000000000000000,1,2,1.54086323090088,1.55356834569583,1.71627283517971,1.73333093374288
1101111111111101011101110111100111111110100111111111111111000000000000000000000000000000000000000000000000,1,2,1.41767012087544,1.43846364334466,1.60351306425266,1.62441976693006
1101111111111101011101111011101010111111110110111111111011000000000000000000000000000000000000000000000000,1,2,1.47848562260025,1.49562255364572,1.66588017320114,1.6784784495687
1101111111111101011111110011111111101111101111101111111111000000000000000000000000000000000000000000000000,1,2,1.49469842733261,1.51874371994208,1.6456940308199,1.67905409679148
1101111111111101100110111111111010101111011001111110011110000000000000000000000000000000000000000000000000,1,2,1.49117026393259,1.49173211474771,1.58799422578555,1.6131450418774
1101111111111101101111101111100111111101110111111111111100000000000000000000000000000000000000000000000000,1,2,1.39147985423672,1.39147985423216,1.53933903949476,1.54836798223516
1101111111111101101111111110111111011111111111111111111111000000000000000000000000000000000000000000000000,1,2,1.38676607092203,1.41084050576358,1.55092910519203,1.58889699470392
1101111111111101110011110111111011111111111111111111111001000000000000000000000000000000000000000000000000,1,2,1.44669302358169,1.46022031164361,1.56402510304921,1.57920620565704
1101111111111101110110111110111110011110101101111111111001000000000000000000000000000000000000000000000000,1,2,1.41905978131471,1.47527252313668,1.6802137770836,1.70282038023803
1101111111111101110111110111101011111111011111010101001111000000000000000000000000000000000000000000000000,1,2,1.34810804255837,1.35447211516229,1.40358755093176,1.41420862995657
1101111111111101111001111111111011111011111101111110101010000000000000000000000000000000000000000000000000,1,2,1.36443217621716,1.37432605870331,1.454201592093,1.45735824726315
1101111111111101111010111111100011111111111000111111010111000000000000000000000000000000000000000000000000,1,2,1.38201350695716,1.3939072879434,1.54528453829481,1.56336469476496
1101111111111101111011011111111011011111110111010111010111000000000000000000000000000000000000000000000000,1,2,1.39927727173396,1.41298331141693,1.56477656785801,1.56477656785448
1101111111111101111011111011101110101111111111101111111111000000000000000000000000000000000000000000000000,1,2,1.51164122979687,1.54859518115842,1.67368416532394,1.69842638560386
1101111111111101111011111101110110011111111111111101111101000000000000000000000000000000000000000000000000,1,2,1.46496696283296,1.46496696285701,1.58575503114105,1.60771761242158
1101111111111101111011111111111111111111100111001101111111000000000000000000000000000000000000000000000000,1,2,1.41405915297971,1.44341749045635,1.62900758253287,1.62900758259477
1101111111111101111011111111111111111111111111111111111111000000000000000000000000000000000000000000000000,1,2,1.40429082155993,1.43254949490788,1.56643814515524,1.59568445140498
1101111111111101111101011111011111111110111111111111111111000000000000000000000000000000000000000000000000,1,2,1.31438830755677,1.35242563493444,1.51308001170375,1.56451857704171
1101111111111101111101100011111111001110110101110111100101000000000000000000000000000000000000000000000000,1,2,1.41124645546973,1.44011909999157,1.52950545899723,1.53461235034172
1101111111111101111101111010111111111011111101100111111110000000000000000000000000000000000000000000000000,1,2,1.52184558684445,1.54924373080536,1.67541888261032,1.70418475633213
1101111111111101111101111111111110011111011110101111101111000000000000000000000000000000000000000000000000,1,2,1.40358774031019,1.42890954691599,1.55802797572778,1.58517634096931
1101111111111101111110100110111110111111111111111110011101000000000000000000000000000000000000000000000000,1,2,1.30226800070224,1.32108994951748,1.44642304924563,1.46319385437669
1101111111111101111110111111110011111111111111111111111110000000000000000000000000000000000000000000000000,1,2,1.41078083152227,1.4202718096797,1.54258293077527,1.57139554800576
1101111111111101111110111111111111101111011111011111111111000000000000000000000000000000000000000000000000,1,2,1.41239907455297,1.43515281045125,1.56191439436726,1.59579228384671
1101111111111101111110111111111111111111111111101101111111000000000000000000000000000000000000000000000000,1,2,1.39233475870163,1.41509834310177,1.54356809343618,1.58009903709042
1101111111111101111111011011111111111111101111111111110101000000000000000000000000000000000000000000000000,1,2,1.41698656421986,1.44636780793618,1.5891436798396,1.60570480466684
1101111111111101111111100010110101111111111111111111111111000000000000000000000000000000000000000000000000,1,2,1.50148839037515,1.51276765194326,1.63770883105367,1.66730719017753
1101111111111101111111101011111111111011110101011111011111000000000000000000000000000000000000000000000000,1,2,1.58811635709043,1.61312354268549,1.73801334850859,1.74122616022353
1101111111111101111111101111111101011111101111111101111101000000000000000000000000000000000000000000000000,1,2,1.43155749845928,1.44623411394045,1.53807586527723,1.55595819179223
1101111111111101111111110111011111111111110111101111011100000000000000000000000000000000000000000000000000,1,2,1.2987267691798,1.31055728196576,1.37890011193366,1.38585426200836
1101111111111101111111111011111010111111011111111101111011000000000000000000000000000000000000000000000000,1,2,1.50373945221552,1.51753860737414,1.63038320848348,1.64563411429554
1101111111111101111111111101111101111011111111100111010111000000000000000000000000000000000000000000000000,1,2,1.48081364304637,1.49423620498798,1.58941532608794,1.60260960109528
1101111111111101111111111110111110111101100111111011110111000000000000000000000000000000000000000000000000,1,2,1.37770335550625,1.38131555785475,1.55154846822218,1.5639983224879
1101111111111101111111111110111110111111011111111101110111000000000000000000000000000000000000000000000000,1,2,1.41230875189814,1.43307471999138,1.54645514739817,1.54687708524417
1101111111111101111111111111011111111111110101111111011111000000000000000000000000000000000000000000000000,1,2,1.34017865383291,1.36144332003913,1.50625023654237,1.52965585656463
1101111111111101111111111111101101111011111111111011111111000000000000000000000000000000000000000000000000,1,2,1.47760121858745,1.4883620610694,1.57029093461142,1.59060199247911
1101111111111101111111111111111101111111111111111111110111000000000000000000000000000000000000000000000000,1,2,1.43353933274081,1.44943998014627,1.55959686168098,1.57473825758628
1101111111111101111111111111111111111111111010111111101011000000000000000000000000000000000000000000000000,1,2,1.36602002591575,1.38408196001382,1.4831847667814,1.4998059332678
1101111111111101111111111111111111111111111011111111111011000000000000000000000000000000000000000000000000,1,2,1.40038392808887,1.42107296080688,1.53740610378429,1.55778207413032
1101111111111110010001111010111111110111011110111111111010000000000000000000000000000000000000000000000000,1,2,1.56264463911521,1.60000972534632,1.72338286453829,1.74368723262667
1101111111111110011110011111111011110111101111011110111111000000000000000000000000000000000000000000000000,1,2,1.41677290509079,1.42535873461263,1.53933422927377,1.59367544498957
1101111111111110101011110111011111110111111111111111111111000000000000000000000000000000000000000000000000,1,2,1.41149946004309,1.43221241581615,1.54206944001966,1.58299175920727
1101111111111110101101111110110111111111101111111111101101000000000000000000000000000000000000000000000000,1,2,1.34624676844762,1.35698360274946,1.47494853973865,1.49598993043914
1101111111111110101110111111110110111111101111110111111111000000000000000000000000000000000000000000000000,1,2,1.43064170474586,1.43982021691072,1.56269967682055,1.6055867846089
1101111111111110101110111111111111111001111111111111011111000000000000000000000000000000000000000000000000,1,2,1.42645657457672,1.43073483607698,1.56968512407388,1.60938624448299
1101111111111110101111011010111111111111111111111111111111000000000000000000000000000000000000000000000000,1,2,1.41517549105744,1.44268295337889,1.58959818176461,1.63632181957004
1101111111111110101111011111111011011011111111110111111111000000000000000000000000000000000000000000000000,1,2,1.48514547749585,1.49446710049778,1.60163176866496,1.63985185808868
1101111111111110101111111111111111111111111111111011101111000000000000000000000000000000000000000000000000,1,2,1.35810470969028,1.37472251016109,1.46039259443126,1.49114082471271
1101111111111110110011111111111111111011111110101101111111000000000000000000000000000000000000000000000000,1,2,1.46844830055836,1.48965619791572,1.57957467944496,1.61325121289368
1101111111111110110111011111111110111111110111111101111111000000000000000000000000000000000000000000000000,1,2,1.43312543980433,1.44608708184388,1.58310837151061,1.60928837967683
1101111111111110110111110101011111111111111101001101111011000000000000000000000000000000000000000000000000,1,2,1.37066723347244,1.38302442182458,1.47161972874774,1.50892485319416
1101111111111110110111111000111111000111111111101101110110000000000000000000000000000000000000000000000000,1,2,1.43565486469383,1.45788063201725,1.54674940113178,1.54718476541045
1101111111111110110111111111011111110111111111101011111111000000000000000000000000000000000000000000000000,1,2,1.36894114896812,1.38641432107579,1.50271883130205,1.55265446192465
1101111111111110111010011111101111111001111111111111111111000000000000000000000000000000000000000000000000,1,2,1.41787067572332,1.42265488881422,1.57433360575662,1.61129547885062
1101111111111110111011110111111111011111001110101111111101000000000000000000000000000000000000000000000000,1,2,1.43983400329041,1.46427147936852,1.5671997507113,1.59733634420279
1101111111111110111011111101110111111111111111111111111110000000000000000000000000000000000000000000000000,1,2,1.41587015915844,1.43047715135602,1.56243723946342,1.59417411389107
1101111111111110111011111101111111111111011111111111111111000000000000000000000000000000000000000000000000,1,2,1.40787888494472,1.43859830033895,1.58175841592126,1.61791369896785
1101111111111110111011111110111011111110111110111011111110000000000000000000000000000000000000000000000000,1,2,1.36797139489444,1.38533772893986,1.50523541435679,1.54159333861026
1101111111111110111101110011111111011111111110101111110011000000000000000000000000000000000000000000000000,1,2,1.47986328462401,1.5030633539847,1.60915599048582,1.62893341853902
1101111111111110111101110111111111111111111111110111111010000000000000000000000000000000000000000000000000,1,2,1.41203949933447,1.43084941205436,1.53837576173461,1.55837771065021
1101111111111110111110111010111111111101101111111111111111000000000000000000000000000000000000000000000000,1,2,1.34059267364877,1.3469041497615,1.59564273254215,1.65538996359197
1101111111111110111111001111111110111100011111111111101111000000000000000000000000000000000000000000000000,1,2,1.39828938320745,1.40195593098478,1.51207214795485,1.54195683516311
1101111111111110111111010111111110111111001111101111111101000000000000000000000000000000000000000000000000,1,2,1.4273758489455,1.44378768093148,1.53557731645595,1.56863827904557
1101111111111110111111011001111001111111111010100001111111000000000000000000000000000000000000000000000000,1,2,1.33823650951275,1.35644901301988,1.57241240530639,1.64492502191624
1101111111111110111111011111110111111111011111110110111111000000000000000000000000000000000000000000000000,1,2,1.42096993102876,1.43209841121297,1.55307073998701,1.59091661834242
1101111111111110111111101111100111111111111011111111111110000000000000000000000000000000000000000000000000,1,2,1.41524998034843,1.42582907132867,1.53273268666916,1.55432024502757
1101111111111110111111111011111010111011111111101111111110000000000000000000000000000000000000000000000000,1,2,2.00000000027112,2.000000000268,2.0000000002446,2.00000000023259
1101111111111110111111111101011111111111101111100111111111000000000000000000000000000000000000000000000000,1,2,1.38821173308504,1.41384938751603,1.54775838073986,1.59769097498457
1101111111111110111111111110011111111011111111001110111111000000000000000000000000000000000000000000000000,1,2,1.38529766361954,1.40105927081802,1.49912932113033,1.54491278307216
1101111111111110111111111110110111111111111111100110111111000000000000000000000000000000000000000000000000,1,2,1.37510170085345,1.38460080329688,1.49116201162578,1.5445787093912
1101111111111110111111111110111111111011111111111111110111000000000000000000000000000000000000000000000000,1,2,1.44240089662817,1.46171013974408,1.57925785606501,1.59996654228081
1101111111111110111111111111011001111001111111111001111011000000000000000000000000000000000000000000000000,1,2,1.42626153623379,1.42640394513621,1.53461178678683,1.55749456125911
1101111111111110111111111111011111101111111111111011111011000000000000000000000000000000000000000000000000,1,2,1.35568173704702,1.37528511558092,1.49440068732517,1.52231929790335
1101111111111110111111111111011111110111111110100110011110000000000000000000000000000000000000000000000000,1,2,1.32422279069211,1.33871346577286,1.41626693178236,1.45458430068807
1101111111111110111111111111101101011101111111111111100111000000000000000000000000000000000000000000000000,1,2,1.34235178285953,1.34235178286133,1.41936338093442,1.42676579453786
1101111111111110111111111111101111101111100111111111111111000000000000000000000000000000000000000000000000,1,2,1.41552860283924,1.43441504995006,1.55848369761011,1.57599531185995
1101111111111110111111111111110111110111100011111111111111000000000000000000000000000000000000000000000000,1,2,1.45708748422995,1.46630086529065,1.59617540028273,1.61467753745429
1101111111111110111111111111111010111011100111111101111111000000000000000000000000000000000000000000000000,1,2,1.68061695137417,1.6818964221209,1.72304538635447,1.73301963225656
1101111111111110111111111111111111010101111101111111111110000000000000000000000000000000000000000000000000,1,2,1.4023416271249,1.40234162712718,1.53609211982172,1.56452990387546
1101111111111110111111111111111111111110111101111111111111000000000000000000000000000000000000000000000000,1,2,1.4115657965232,1.43435462539115,1.54639251358672,1.58106141825714
1101111111111111000110111111111111111111001001011111110111000000000000000000000000000000000000000000000000,1,2,1.42830682530487,1.45541767455229,1.56985259750958,1.59058167318889
1101111111111111000111101111111111111111011111111111110111000000000000000000000000000000000000000000000000,1,2,1.42117640619781,1.44369481329013,1.54236578258851,1.56323078860557
1101111111111111001110111111111111111111111111101110011111000000000000000000000000000000000000000000000000,1,2,1.39159109098081,1.41155705927968,1.50782634026837,1.54793993527811
1101111111111111001111110111101101111101111011110111101111000000000000000000000000000000000000000000000000,1,2,1.34954845628057,1.35074952674755,1.40623305904454,1.4213643808304
1101111111111111001111111101111111111111111111111101101101000000000000000000000000000000000000000000000000,1,2,1.3720206359233,1.39332281364819,1.48241237854892,1.49912824140578
1101111111111111010110110100011111011111101111111110111111000000000000000000000000000000000000000000000000,1,2,1.41706963387321,1.43410080196444,1.55264657354333,1.60600381558618
1101111111111111010111010111111111111101111111111111111111000000000000000000000000000000000000000000000000,1,2,1.43062296401015,1.432599003167,1.55536924132883,1.60483593600472
1101111111111111010111011111111111111011011111111110111111000000000000000000000000000000000000000000000000,1,2,1.45105228907029,1.47185848405349,1.55872738727451,1.6068345189
1101111111111111010111111111110111111111111111110111111010000000000000000000000000000000000000000000000000,1,2,1.40372556794302,1.41266698909492,1.49400510180908,1.51979883394044
1101111111111111010111111111111111011101111111110111101111000000000000000000000000000000000000000000000000,1,2,1.35923699388676,1.35923699385119,1.47750356710318,1.51244645981369
1101111111111111011000110111111111101011111101011111011101000000000000000000000000000000000000000000000000,1,2,1.54473426995172,1.54816562394542,1.58194693318289,1.58739486800826
1101111111111111011001111010001111111101011110111111101111000000000000000000000000000000000000000000000000,1,2,1.00000000012234,1.00000000012663,1.00000000016298,1.00000000016841
1101111111111111011010111011100111111111111110101111111111000000000000000000000000000000000000000000000000,1,2,1.4660619387495,1.48546735698896,1.61579201479574,1.65284841641741
1101111111111111011010111111111111010111011111111111110001000000000000000000000000000000000000000000000000,1,2,1.44141338956364,1.46718745586058,1.56190019658056,1.57922327424438
1101111111111111011010111111111111101011101111111111111011000000000000000000000000000000000000000000000000,1,2,1.49196081521162,1.51386604284144,1.60092308844031,1.62370191953728
1101111111111111011011100101111111111101101111111111011100000000000000000000000000000000000000000000000000,1,2,1.45742265260534,1.46479083373982,1.60047348135993,1.60375799025786
