binary,Inlet_1,Inlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6
1110111011111101111110111111111111101101111111111101011011111101110111111111111111010111101111101111111111,1,2,1.46319836656473,1.48469387623947,1.5438519073372,1.55861394929608
1110111011111101111110111111111111111111111111111111111111111111011111111000111111111100111011111111000101,1,2,1.43721257644831,1.47869621648343,1.52424715391202,1.54898940667792
1110111011111101111111011111111101101110110101111100100111111111101101010100111111101101011101111101101001,1,2,1.44141038466579,1.46720411381107,1.51904680347953,1.53808340765159
1110111011111101111111101110111110101011111110111111101111111010101111011111111111101111111111010011111101,1,2,1.49245967252212,1.50759164718488,1.5755056245288,1.58550701137493
1110111011111101111111101111111010101111110110101110110011111111111011111101110111111110111111101111111111,1,2,1.46112461838649,1.48237784237188,1.52428071290909,1.54013463727064
1110111011111101111111111111111111101011111111111011101011100111111011111111111111110111111101100111111111,1,2,1.4628745953084,1.48386441735401,1.53413506785552,1.54885448933384
1110111011111110011101101111111111100111111111101101111111111111111101110111111001101101110111111111001111,1,2,1.4434702467893,1.47241791637068,1.52149031464069,1.54374921817328
1110111011111110011110110111101001111111011111110111111111011111111111111111010101111011111111111011111111,1,2,1.45638684386549,1.47410444842553,1.52099555726274,1.54450547668964
1110111011111110111011111111111011111111110111110111111011101111000011110111111101111011001101111101111111,1,2,1.47139486885487,1.4909755200376,1.55580039834034,1.57431645583557
1110111011111110111110110111111111111111111111101010101111100011101111111111111111101111111100111111111110,1,2,1.4721346132867,1.48859202919782,1.52747474030004,1.54256169642962
1110111011111110111110111111101111111101111111111111111111110111111111111111110111111011111101001110111111,1,2,1.45263407302507,1.47591674815017,1.54375057987232,1.55569849030012
1110111011111110111111101111111110111111011011110111111111111101111101011111011011111111101110111111111111,1,2,1.46135848157389,1.48502732386813,1.54489055995996,1.5640507210382
1110111011111110111111101111111111111011111111101100111111111111111101101111110111011111111111101011101111,1,2,1.45457847300241,1.47699267199282,1.5300144358671,1.55321160627714
1110111011111110111111111111111110111111110001101111001101111111110111111111111111111111111011011111111111,1,2,1.44166147886522,1.45968493872951,1.52266263184034,1.53266570555651
1110111011111111001111110111111111111111111111111111101101111101111011110111011101001110110111011111111110,1,2,1.42685341811353,1.45037445930118,1.50176725632506,1.51265017915369
1110111011111111010111101111011110111111110111111011111111111011111111111111111111110110111011110111111111,1,2,1.46092063164527,1.48484236898311,1.53226099306277,1.55117623462819
1110111011111111011011011101101111111111111111101111111111111110111011101111111100001111111111111101111111,1,2,1.44093998327935,1.46510973895875,1.51833725134839,1.54150564383028
1110111011111111011011111110111101111110111111111111111111101011111011100011111011111111111111111111111111,1,2,1.44853480826675,1.46867325615253,1.52358945642714,1.54828990486959
1110111011111111011111001111111111111111111101111101111111101101111011011111111111111011111011111001111111,1,2,1.44921461755483,1.47249680684946,1.5369649777314,1.55702093558427
1110111011111111011111111110100111111011111111001011111011110010011101111111111101111111011111011101111111,1,2,1.47440287194267,1.49137928492516,1.56266117723708,1.56502959345072
1110111011111111011111111111011101111111100110100111101110111110111100111111101111111111011111011111111111,1,2,1.35954935556529,1.3792766642645,1.43926444104782,1.45407857007224
1110111011111111011111111111111011111111101111111111111100111111111011111111111011111111111111011011000100,1,2,1.44073643274724,1.45906815628065,1.51332875104371,1.52276026818693
1110111011111111100010111011111011111111111101110111001111101111111111101111111001111101111111111111111110,1,2,1.44466073730104,1.46704252535419,1.50600527777054,1.52348313526511
1110111011111111100011011010111011111111111111111111101111111100111011101111111111111111111111111111111111,1,2,1.4481749703819,1.47449089215589,1.53169933052516,1.55252442373195
1110111011111111101111110111111110110111111011111111110111100111111110101111111111111111111011110111011011,1,2,1.46985243216058,1.48990891391028,1.53807906517784,1.55356395130412
1110111011111111101111111111101011110111111110110010111110111111111111010010111101111111011111111101111111,1,2,1.44455022265686,1.46112110943974,1.51243764402434,1.53426490741862
1110111011111111101111111111111101111011111110110111101011010110111111111111111111011111111111111111110111,1,2,1.4687791710268,1.48573410208488,1.52420630891688,1.53830927833802
1110111011111111101111111111111110011111011111111100111111010011110100011111111111110111111111101001111111,1,2,1.47163758577751,1.48603236390463,1.54862378923428,1.56588648525559
1110111011111111110101101101111101110111111111111111111110110110100111111111011101111001101100011111111111,1,2,1.49394967008018,1.52348611061237,1.59090501619473,1.60301499022064
1110111011111111110101101111100111111111101111111111111111111011111011011101110111011111101111111111111111,1,2,1.48493367860322,1.50009110681928,1.54935347189806,1.57019465966129
1110111011111111110110111100111101111111111111111110111111111001011110111011111110111100011111111110111011,1,2,1.44152919612867,1.48738617022682,1.53916807419133,1.55862931054251
1110111011111111110111011111011111111011111110111111111111110111111110000110100111011010101110011011111111,1,2,1.44794785215828,1.47287225807719,1.55350057446036,1.57169733231634
1110111011111111110111101000111111101101101111111111110110100000111111111011110111111111111111110001110011,1,2,1.46847636956311,1.49237985636513,1.54756809542314,1.55913598288416
1110111011111111110111110111110111111110111011111011011111011010101111111111101111111101111110111110111111,1,2,1.47966202186994,1.49755569767663,1.53512820784582,1.55204796933033
1110111011111111110111111111111111011111011110111111110101111110111101111011101111111111011111011111111001,1,2,1.4318808215161,1.45616249073542,1.51089496435716,1.51790436665391
1110111011111111110111111111111111111111111111111110110110111111110111111111111111111111111111111111011101,1,2,1.4513332767095,1.47063270591025,1.51923120240671,1.53245392731886
1110111011111111111001111011110111111111111101111111110111100110101110101101011011010111001111111111111111,1,2,1.53201654151129,1.56641811519284,1.62561405237602,1.64776080666654
1110111011111111111001111110111111110001011011011111111110111111101111111111110111011111111110111111111111,1,2,1.47155763989064,1.49748275950411,1.54527473227225,1.56391629726347
1110111011111111111011111011111110111111101111111011111111101101111111111110111010111110111111101101111110,1,2,1.45849622176566,1.48840647607645,1.5360687390819,1.55519633202319
1110111011111111111011111111111111001001111111111010111111111111111111111101111111111111001111111110111101,1,2,1.49434874232469,1.51933510967826,1.5600819786345,1.57895923641036
1110111011111111111011111111111111111111101101110101111111101111111111111011111110111101111111111111010111,1,2,1.44958123592238,1.47838059442573,1.52232822782059,1.54081026177927
1110111011111111111100111111111101011111011111111101111111110111101111111111011111111110111010111101101010,1,2,1.45942740608321,1.48559209970986,1.53250838983194,1.55000354509695
1110111011111111111101101101111111111111111111011110111111101001011101111101111101111111111111101101110111,1,2,1.45703686357366,1.48206366780762,1.53276037790522,1.55851555058682
1110111011111111111101111101111101011111111110101111111011111101111111111111011011111111101101111111111101,1,2,1.46540259673436,1.49204336894932,1.54019879283833,1.55522745895199
1110111011111111111110111111111111011111111101011101011111111111111111101111111101111111111110111101111101,1,2,1.4476109704011,1.4694223315182,1.51794552002124,1.53619406923302
1110111011111111111111011101111111111011111111111111111111111111111111100010111111111111111111110111111111,1,2,1.45242743997661,1.47469082813447,1.53017150940549,1.5563111750689
1110111011111111111111011111011111111111110111001110111110110011111111101111111111111001110111111111111101,1,2,1.44386780285643,1.46897608253542,1.51173671903868,1.53010943310799
1110111011111111111111011111111011111111111111111111101111111111111111011010110111101100011111111111111111,1,2,1.45125413734871,1.47727279039468,1.52237369305668,1.54168945282494
1110111011111111111111011111111111010111101001111111111111111110111111111101111111110111101110011110111111,1,2,1.48328016628059,1.50817741012965,1.56605912775046,1.58071596230416
1110111011111111111111101101111011101111101111111101111101111011111111111111101111111111011111111111011111,1,2,1.46140474589734,1.48089308601321,1.52428963970308,1.54118861405907
1110111011111111111111101111111011110111011101111110111111111001111111011011111111111100111011111111101111,1,2,1.45996384848256,1.4944865652143,1.54232884933622,1.55753125726162
1110111011111111111111111101111111111111111011111011011111111111100011111111111011110101111111111111111111,1,2,1.45182109264925,1.47725533957607,1.52740429246805,1.54511396921346
1110111011111111111111111111011111111111111111100110110111111111110111111111110110010101110111111111111101,1,2,1.43407466468827,1.46098140861483,1.50514050788314,1.51737681892369
1110111011111111111111111111101001101111110111101110101101110111111111111110111111011110000111111101110111,1,2,1.4788154501028,1.49813963829486,1.53141794760849,1.54812909321227
1110111011111111111111111111111110111110111110101111011111111001110111111101111010111111011111111111111111,1,2,1.46667048317286,1.48638152186476,1.53017003892855,1.54991224750238
1110111011111111111111111111111110111111111111111111111111111111110111110111111111111110111011111011001110,1,2,1.44342202928427,1.46751955228586,1.52101565699385,1.53782602209466
1110111011111111111111111111111111001111111111111111111110001011101111111011111001111111110110111111001101,1,2,1.46520176606245,1.48452020004452,1.52709906530411,1.54310570909021
1110111011111111111111111111111111110111111111111111110111111111111111111101110111111011111111111111111111,1,2,1.4623437047098,1.48348204585143,1.52372158319358,1.54068402923459
1110111011111111111111111111111111111101111110111111111101101111010111111111111111111111110111110110111111,1,2,1.45291726377583,1.47306286349145,1.52662495655388,1.54293016508522
1110111011111111111111111111111111111111111011111110011101111111101101111101111111111111011110111110101111,1,2,1.4523958653119,1.47688025648716,1.5212442138493,1.5413203532897
1110111100011011111101110111110110111111111111111011100111111111111111110111011110111111110011100111011111,1,2,1.43767483368876,1.46032261464294,1.52434629783944,1.54076578227595
1110111100011011111101110111111100111101111111110111111011110111110111111111111011111111011010010011111111,1,2,1.46696743561102,1.48689726797138,1.56523607414291,1.5744287906692
1110111100011111001111111111110001011111110111111111111111111111111011111101110111011111011111110111111111,1,2,1.4660809532281,1.48023425440216,1.5308875861683,1.55980756160196
1110111100011111111011111111010110111111111111110111101101011100111011111101111101111111010001111101011111,1,2,1.42108381103096,1.44221439416587,1.50036019838161,1.52237530399974
1110111100101010111111111111110101111111111111111111111111011111111111111100111111111111011111111111010111,1,2,1.46564083963818,1.48020683744998,1.53051116506377,1.55660960249453
1110111100101011111111111111101111111111111111111111111101111101111111111110011111111111111111110111111101,1,2,1.43954488377654,1.46099078739075,1.50939978739816,1.52612366533596
1110111100101111111011111111101111011111111110111011111101111111101111111101111111100111111111100111111110,1,2,1.44160205536527,1.46218643738781,1.5110928718113,1.52894798129553
1110111100101111111110110101110101111111101111111001101101111111110111111011101111011111011110111110110111,1,2,1.43592559999971,1.45072795997145,1.51331666304348,1.53288588975751
1110111100110110111111111111111111011111110111111101111111111110110100111001101111110110101111111111111111,1,2,1.44205186261273,1.46281941779921,1.52730785607979,1.55295303332865
1110111100110111110111110111101110111101111111101101111111011111111110011001111110111111111101111111011111,1,2,1.44407469057336,1.46317848438699,1.52521497119619,1.54809204837625
1110111100110111111001111110111111110111111111111111101100111111110111111111111101111111111011111111101111,1,2,1.42903843343211,1.44879066025512,1.50953611921064,1.52304017695522
1110111100111001010101101101111111111111111110111111111111111011111111101111011111111011111111011110111000,1,2,1.4423371082206,1.46270202881102,1.54693657907189,1.55797684087876
1110111100111011111111110111110111111111111111111001110111111111111001111111111101111111111111111111111011,1,2,1.45433861691972,1.47198196033125,1.52745258117747,1.54213333821033
1110111100111011111111111111111111111111011111111011011111111111111111101111111111111111011011101110111110,1,2,1.44660598731847,1.47008335616183,1.52732358496796,1.54331116897726
1110111100111101011111101110111011111101111111111111111010101011010111011111111111001010110111111011111111,1,2,1.46122795296361,1.47454936125778,1.54908321765983,1.56551970116783
1110111100111101111111111111111111111101011101111101101110110111110111111111110101110111111011111111111101,1,2,1.4419768003966,1.4611388102946,1.51936535057184,1.53406412185648
1110111100111110101111111011111111110110111111101111111111111111111011111101011111100111111110101111111111,1,2,1.4721335358412,1.49364681082952,1.55203320812961,1.57567394998828
1110111100111111110110111110111011111101111111101111101111111111111111111111111111111111111110101110111111,1,2,1.44455465931825,1.46609692875078,1.52885665414101,1.54756637906902
1110111100111111110111111111111111111111000011111111111101111110010111011110111110111100110111100100111101,1,2,1.42960924476718,1.4433565587185,1.54294162845516,1.55632399939029
1110111100111111111010111111101111110111111111111111111111101111111001111111001111101111111111011100111111,1,2,1.42650345545566,1.44495859870338,1.52594898163631,1.53966810948921
1110111100111111111100101100111111111111110000111111111111111011111010111111101111110111011111111111111111,1,2,1.43974658657905,1.46428403728521,1.53619768946207,1.55894331115536
1110111101001111111111111111111111111111011111111111111110101111100101111111111111111101110111111111010111,1,2,1.44937241716217,1.47349428630674,1.53018491761849,1.54970223666212
1110111101010100111111111111111101111111111011111101111011000111111011111011111111101111111111111111110111,1,2,1.46456691145317,1.47670094922759,1.52890139748813,1.54669378112889
1110111101010111111110111011101111101111011111100111111111111111111011101111000110111111111111111111111111,1,2,1.43202519678332,1.45165160241402,1.5045116663314,1.53005843310934
1110111101010111111110111111111111010111111101111101110011101111111101111000111111111111111100111111111111,1,2,1.44937905426529,1.47113656401456,1.51899645252328,1.5475112977894
1110111101011011111101111101011101010111111111101111110011101111101111111111011111111111111111010111100101,1,2,1.43298867023712,1.45253431445357,1.52086118730507,1.53075025688379
1110111101011011111110111111110111111111101011111011011111111011111001011111011111001111111111110111111111,1,2,1.45666454816251,1.46987208405501,1.53334468389722,1.55365519808821
1110111101011101101111111110011111111100101110111101101111111111100111111111111110101111011111011111110111,1,2,1.41523322107117,1.43439472811137,1.50555230670707,1.52096245232394
1110111101011101111101111111011111101011111111111111110101111111111111111110111001110011011001111011110111,1,2,1.45288096133183,1.47976375717119,1.53506140566585,1.54818991329448
1110111101011110011010111100101101101111001111111001111100110111111111111111111110101101111101111111110111,1,2,1.45872053487894,1.48308532636436,1.53241348461906,1.5525212129128
1110111101011110011111111111110111111110111110111111111111111111111101101111111110111111111111111001101110,1,2,1.43953453029718,1.45732994303267,1.5155514724882,1.54124293646445
1110111101011111001110111110110110011111101111111011111111101011111111111101111111111111011111010101011101,1,2,1.46849349601685,1.48480950967963,1.55379499280652,1.57773132899873
1110111101011111011111111011010111111111111111111101111111111111111111101111110111111111011110111111111101,1,2,1.45604900097425,1.47587544554712,1.52889682623075,1.55360781172421
1110111101011111101111111111101111111110101011111111111110111110111111110111111111111111111111111111111111,1,2,1.44896117670369,1.46953268201074,1.51910937604496,1.5389332056937
1110111101011111111011111110111010001111111111110111111001101011111110111101111001101111111001111111111111,1,2,1.48454353121704,1.49484225989891,1.53310774684431,1.54999264601813
1110111101011111111111111111111110111110111011110011101111111111111010111111111011111111110111111101000111,1,2,1.43632206970277,1.45747070553234,1.51259991774475,1.53381205185459
1110111101100111011111111101011111011101011111111111111111011111111111111101010101111111111111111111001110,1,2,1.41262866471183,1.43440262320858,1.48220303169324,1.51475376323593
1110111101100111111111101011111110111101101111111111111111111111111011111111111111111111001110111111011111,1,2,1.50663305199896,1.53438365101,1.58935359434337,1.60696046833884
1110111101101001101111011111111111111111111111111111111111111011001111111111111111111101101101111111111010,1,2,1.47179603825913,1.50178794154691,1.55043031924786,1.56686039161497
1110111101101010111011111111111111110101011111011110011111010101111111111111011111010111111111011111011111,1,2,1.46055444369946,1.48199917816812,1.54422971349664,1.55303916113232
1110111101101011101111110111111111111111101110111011111101111011101111010100111110101101111110111111101111,1,2,1.4797944469159,1.49918314581538,1.54488507910206,1.56650671834667
1110111101101101110111111111111111111011111101011111110111111101111110111111111110110111111111101110111111,1,2,1.46376850211457,1.48659884646213,1.53944410540813,1.55488892428887
1110111101101110011010111011011111111011011111111110111011101111111111111111101111111111111111111101111101,1,2,1.4316488880359,1.45258492215588,1.50758572293173,1.52923426670965
1110111101101110111011111001111011111100111111111110110111110011111111111111111111011111101111001011001101,1,2,1.52682439921391,1.55132128875343,1.61805220553625,1.62639253533913
1110111101101110111101111111101111111111101111011111111011110101111110110111011111011111110010111110111111,1,2,1.43873065534727,1.4691946685817,1.53435682382169,1.55260887166103
1110111101101110111110111110101101011111101111111111111111111111111010111011111101010111011011111011111110,1,2,1.42295528311859,1.44953807868062,1.5181659401815,1.54089418928444
1110111101101110111111111111111111001101111111101111111101110111101110111111111111111100111011111111111111,1,2,1.45754602256451,1.49111625271828,1.53476436051998,1.55151666741053
1110111101101111101111110101011111111011111111111001110101111111111111111101111111110111110111001111101111,1,2,1.44793257081833,1.46999898804949,1.53576476068777,1.54757380651677
1110111101101111111111010011111110111111111110011111111111111111110110011111111111110111011110111111111111,1,2,1.47306275045417,1.49103959713509,1.56427555130266,1.58171447342873
1110111101101111111111101111010011111110111111111111111110111110001101001111111111110111011101111101111111,1,2,1.44488952992138,1.46133581869914,1.52644992326825,1.54715843993592
1110111101101111111111110111111111111101111111111101111111111111001101101111111111111101101101111011001111,1,2,1.46886181856108,1.50063498601674,1.5504561942152,1.57038601729872
1110111101110011010111101011111111111111011111111111011011101110111111111111111111111011111111111111111011,1,2,1.46793385516713,1.49264904004221,1.54268095651994,1.5551251739579
1110111101110011111011111110111111111111011011111111111111010110111110110011100110111111111110101111111111,1,2,1.41988208024322,1.44632402010014,1.5111766872958,1.53453217571609
1110111101110101011111011100111111110111111110101111101011111111011111111111011110111111111011011111111111,1,2,1.43085307457496,1.45447632456002,1.52465186056906,1.53728248521716
1110111101110110111110001100011100111110111110111111111110111110111110011111111111111110111111101111010111,1,2,1.42872335089303,1.45298914325918,1.53496334216851,1.55761278626339
1110111101110110111111111101111111110110111111110111111111111111010001011011010001010110011110111110111111,1,2,1.44712208646863,1.466234331641,1.55065332403561,1.57163677157874
1110111101110111101111011111111101111111001011111111110111111011101101111111111111100001111110111111111111,1,2,1.48687839289577,1.50981259337958,1.55273148173887,1.56725605358958
1110111101110111111011111010101111111011100111110101111101111010101111101101101111111110111110001111111010,1,2,1.47704177518362,1.49719241066063,1.55336545076351,1.56372636300755
1110111101111001111111111110101111111101111111110111111111111111011101111111101110111110111111111111111111,1,2,1.41895761592733,1.44566470489193,1.49950543298624,1.51850685551951
1110111101111010111111111111011011111111111111110010111111111111100100111011011110110111111111111111111111,1,2,1.42674081079875,1.44370491732104,1.50659077903541,1.52883065809392
1110111101111011001101110100111011111111111111110111011111111111111101111111001011111101111111010110101111,1,2,1.41811153255234,1.44300258036668,1.51441669206586,1.53573075496823
1110111101111011011111111111011111011111111111111101111111111111111111011111110110011100111111111110111110,1,2,1.42480199083516,1.45382135092534,1.50511104414678,1.52465183330749
1110111101111011100111111111111011111101011101101111110011101101111111111111011111111111111110011110111101,1,2,1.4595081027459,1.47726449259597,1.53625905208825,1.54546965924
1110111101111011101111111011111100101111101111111111011110110111011111101011010111111101111001111011111100,1,2,1.45414306530588,1.47828484354594,1.5206775881883,1.53516985784213
1110111101111011101111111111011111111111111110110111111101111011111111011111111001110110111011111110111111,1,2,1.44020593976187,1.46124694557495,1.51574653532097,1.53093918427814
1110111101111011111011111111111111111111111101111111111110111111111111111111111101111111111111010111111000,1,2,1.44162434683572,1.46318840134402,1.52019309404646,1.52832588881537
1110111101111011111111000111111111111110110111101111111111111111111011111101100111111111101111111111111111,1,2,1.45347688937382,1.47384487341409,1.52509740111478,1.55109312990549
1110111101111011111111101101111111111111111111111011111111111110111110111111110111000111111011111111101111,1,2,1.45410841416374,1.48145211920407,1.53682381262206,1.55570604952005
1110111101111011111111101111111111111111111111110100110011100110011111111101100111111111111111111110001111,1,2,1.43730491888851,1.45746694996576,1.50184846665037,1.51998195986708
1110111101111011111111111111111111001111111110111111111111111111111110111111111111111111011110101110111111,1,2,1.46068079559734,1.48633882692217,1.54129975991749,1.55901402374412
1110111101111100111111111110110110000111101110001111011111111111111110001011111101111111111111111111110111,1,2,1.43708338161591,1.45191473339508,1.52060948128422,1.54441154661496
1110111101111101011111111111111111111011110111111111110111110110111110111011110111111101110111011011011111,1,2,1.45375060296455,1.48380636369659,1.54866657686941,1.55779030096022
1110111101111101101111111011110111110001111110111011111111011111111111111100101110111111011111111111111101,1,2,1.47431757359347,1.48938313023904,1.53249219712955,1.55621206742972
1110111101111101110011111111010011111111111111111101111101100101110111111111110111111111111110111111011001,1,2,1.44224992609797,1.45642744033823,1.51296005904375,1.52713361999755
1110111101111101110111110111111111111111111111111101101111111101101111111101100111111111111111011111111110,1,2,1.40170280911697,1.41980243567339,1.46768326791641,1.48116519563686
1110111101111101111011111111011110111111011011110011111111111010110111011010111011110111111111111111111111,1,2,1.4434068558867,1.45791915647401,1.52750630758652,1.54701303910266
1110111101111101111100110111100111010101110101111011111110111110110011101111111111111110111111111011111111,1,2,1.44376643656646,1.46085299452614,1.53707069701828,1.55716057782102
1110111101111101111111111111111111101110101111111111001111101110110111111011111111111111111111011011110111,1,2,1.44115455558228,1.45770903577831,1.52688644340114,1.53885029693448
1110111101111101111111111111111111101110111111111101111011111011111111111111001111111111111100111110111110,1,2,1.44033878040895,1.46163718872841,1.51021618382356,1.52605308987002
1110111101111101111111111111111111111111101111111111111111111111011101111011111010111110111111111111111111,1,2,1.44430720047416,1.46884305224837,1.52250588537838,1.54123844089674
1110111101111110001111101111111111111111111111011111011111111111111111111110011111111111110101011010111101,1,2,1.43921964228064,1.46121932093098,1.53830809511188,1.54860932369833
1110111101111110111011111110111111111110001111000111101110011111111111110111111111111111110111111111111110,1,2,1.41553210879776,1.43718546208509,1.48685573557971,1.50323649676517
1110111101111110111101111111110111110110111100011011101010111111111111111110101111111111111111110011111111,1,2,1.41820447990756,1.43520600992563,1.48407071206025,1.50181743387966
1110111101111111011101111111111110011111011111111110111101111111111111111111111111011111110110111111111110,1,2,1.45316866563695,1.4781781219004,1.52722601973559,1.54267672366155
1110111101111111011110011111101111111101110011111101111110111011110111111111011111111111111111110111111011,1,2,1.44767462750412,1.46399542394029,1.52516871797634,1.54531626925286
1110111101111111011110111111111111111011111111111111111110110111011111111111111111011110111111110101011111,1,2,1.46516485341484,1.48813442143091,1.5393308830467,1.55940433732784
1110111101111111011111111111110111101111101011111011111011111011101101111111101111010111111111010110111111,1,2,1.45748113293105,1.47118176890569,1.53291353468885,1.54495180575776
1110111101111111011111111111111111101110111111011101111111111110111100111111111111101011111111101110011111,1,2,1.46145700823557,1.48297037578551,1.53735001282628,1.55763212618407
1110111101111111101010111111111111000111011111111100001011111111111101111111111111011111110111101011111101,1,2,1.44524500325154,1.46986407170118,1.52039593940415,1.53409508353908
1110111101111111101011101111011011110111111110111100001111111111010111011111011110110111110111111111101111,1,2,1.39977225487733,1.41225477422294,1.47479945140751,1.49407069349744
1110111101111111101111100111111110111101001110111111111111111101111111101111111111010001111111111110101010,1,2,1.4592295254475,1.48623571216912,1.52632667821047,1.5421341406731
1110111101111111101111110001111111010111100111110111111111111111100101111111111111111111111111101101101111,1,2,1.47343961046415,1.49270430114917,1.56225530434929,1.58244353904248
1110111101111111101111110111111011011111111111111111100111111110111111011100111111111111110011111111111011,1,2,1.4511864152595,1.47029750031259,1.52250200611856,1.53932355401749
1110111101111111101111111111011111111111111011101101111000110111111111111111111111011111110111111111111111,1,2,1.43759021550875,1.45939416585011,1.50651656660714,1.52129564482536
1110111101111111101111111111111111111101111011111111011111111011110110111111011111111111111111111111011101,1,2,1.45205901284009,1.46829564454301,1.51865025419889,1.53490415558003
1110111101111111110001010111011111111011110101000111110101101111111111011111111100111111111110111111110101,1,2,1.43475982712313,1.44979260519715,1.50783228637532,1.51683348491169
1110111101111111110111110110100011011111111111111111011110111111111111111110110111111111101010110111111110,1,2,1.463504300277,1.4812285414061,1.52774626748587,1.54389130088925
1110111101111111110111110111111111111011110111111111111111111111011011111111111111111010111010110010111111,1,2,1.48426915600111,1.50832024524626,1.56514822905013,1.58206821150755
1110111101111111110111111111111111011111111101111011111111101011011011111111111111001101111011111111011101,1,2,1.4642313958047,1.49138958961067,1.53761519474122,1.55295108226263
1110111101111111111011000110111011110110111011101111101110111111111101111011111111010111101111101110011111,1,2,1.46746199871671,1.48934485795832,1.54427998317735,1.56314836740888
1110111101111111111100111111111011110111111111111001011101111111111111110111110111011101111100111111110111,1,2,1.45427781870553,1.48265072062589,1.53174710245681,1.54958502703124
1110111101111111111101110111011101111110111110101111110111111111111111111111111111111111111111111110111111,1,2,1.45075839896365,1.4705421907664,1.52061633675872,1.53729724570082
1110111101111111111110101101111111111111011011111111111010111111011111110111101111111110111111111111111101,1,2,1.43330735978024,1.45706334205048,1.50864072272442,1.52537261606847
1110111101111111111110111111111101010101111011111111111111111111111111111111111111011111111111111111110111,1,2,1.46547566462877,1.4865078250012,1.53202664113513,1.54971945971215
1110111101111111111111011110111111111110111111111111111100001111111111011110111110011111111011111111011111,1,2,1.43937176195753,1.46028585262147,1.51990443323878,1.53766175730449
1110111101111111111111101111111101111111111111111101111111111111101011011001111111101111111101111111111101,1,2,1.45167719526328,1.46991188472108,1.53034577132619,1.55144686597729
1110111101111111111111110101111011111111111111011110100111011011101011111111101111111011110111111101111011,1,2,1.45460828194908,1.47096748667859,1.51925783712028,1.53266469411372
1110111101111111111111110111111101011111101111111111101011101111111000111111111111111111110100101111011111,1,2,1.45172805008726,1.47543968540298,1.53696848419197,1.55176359881874
1110111101111111111111111001011110101111111111011001011111101101111111111111110111101111101111111111111111,1,2,1.49445007085103,1.51723907013372,1.56446242426442,1.58305031012916
1110111101111111111111111011110111111111111111111111111111110111111111111111101011101111111111111111111111,1,2,1.46092148168194,1.4784222087234,1.52600400023093,1.5441615375692
1110111101111111111111111011111100111111111111101111111111110111011111111011011011111111111101011011111111,1,2,1.47527438690425,1.49306819519495,1.55470075156146,1.5682328200039
1110111101111111111111111101111111110111111011100111111111111110111101111111111101011111111111111111110001,1,2,1.45259876440619,1.47445595567375,1.52325231509752,1.54031067100612
1110111101111111111111111101111111111110111011111101110110100111111110111111011111101111101111110101111111,1,2,1.46911054190338,1.49128608062039,1.54459858189229,1.56189768789633
1110111101111111111111111110110111111111100111111111110111001101111111110011010111101100111111100111011110,1,2,1.43503210271022,1.45786889716937,1.51321558337533,1.52928796980016
1110111101111111111111111111001110111111111110111111111111011111011111101111110111111010111111111011111111,1,2,1.44303005187198,1.46461120911122,1.5145427549762,1.53471949449015
1110111101111111111111111111011111111111111111111111100111011100111111111101111111111111111111110011111100,1,2,1.40326885576234,1.42477747953902,1.47002706190911,1.48749180098032
1110111101111111111111111111110111111111111111101111111111101111001011111111101111110101111111111111111111,1,2,1.44536431393392,1.4672547782515,1.51588677207867,1.53459328352633
1110111110001101110110111111111111000111111111111111110111110111111001101111111111111011110111100010111111,1,2,1.44533821327652,1.46815538298818,1.5476738541866,1.5702676404945
1110111110010110001111110111101111111111001111111111001101100010110101111010111110110110111101111101011111,1,2,1.4565560338865,1.47053868502958,1.51869313039733,1.5418806652782
1110111110010111101101111101111001111111101110111111111111111111111111111011101111111111111111011011111111,1,2,1.44118981107103,1.45911989608297,1.53465000371288,1.54985264742564
1110111110010111111111111110110111111111101111111011110111011111111111111111101111011110111110110001101100,1,2,1.43399889301366,1.44605098457953,1.50006033865909,1.5202172484405
1110111110011010111111111111011111111111101001101111110111111111111111110101110110111111111111111111111111,1,2,1.42660248724331,1.4463157667578,1.49733102455629,1.52535683975842
1110111110011011001110111111101111101111110111011111111111111111111111001110111000010011111100110111111111,1,2,1.44227125499725,1.46000145391881,1.5331391279257,1.55998852560881
1110111110011011011111111101111110110110111111111111111111111011111111111101111110011111111111001001111111,1,2,1.4687750670231,1.48766969373462,1.56167281150292,1.57932612792218
1110111110011011111111111111011111001111111111111111011011101011110111111111010111110101111011111101111110,1,2,1.43522807499137,1.4544514049984,1.50079335995111,1.51972112289831
1110111110011101011100111111101111111111111111111111011111111101111111110111111111111101111111111111111111,1,2,1.4373594388482,1.46515315186112,1.52033528212103,1.54311341315411
1110111110011110111101111111111101111111111111110111111110111111011111111111111110101111111111110011111110,1,2,1.44143637682155,1.46029310855541,1.51130602305149,1.52943598844065
1110111110011110111111011111001110111111011111101111010011100111111111111111111111101111011011101111111011,1,2,1.44139682269432,1.46091609684994,1.51467308443855,1.52897684033846
1110111110011111101011111010111111110101111111111110011101111111111111110111010110011111111101101111111111,1,2,1.4512037335699,1.47476491147169,1.52913190614712,1.55014573844994
1110111110011111110101111101101101111111101111111101111101111111111101111110110111111111111111111111011111,1,2,1.45016906233322,1.47032424241942,1.52207578662909,1.54727409976272
1110111110011111110111111111111111111111111011111111110111111101011111111111101111101110110111111101111010,1,2,1.42951505452207,1.45263429190004,1.50150425452036,1.51900978123267
